,user,job_name,node_id,count,mean_core
6234,dbochicc,250CG_RUN,24,1,7.381890320929723
6235,dbochicc,48PE10,3,1,12.734658737686772
6236,dbochicc,48PE10,4,1,12.777738823305006
6237,dbochicc,48PE10,7,2,12.725521334683037
6238,dbochicc,48PE10,9,1,12.716383931679303
6239,dbochicc,48PE10,10,1,12.734658737686772
6240,dbochicc,48PE10,11,2,12.774568972585492
6241,dbochicc,48PE10,13,3,12.742927164223694
6242,dbochicc,48PE10,20,2,12.725521334683037
6243,dbochicc,48PE10,21,1,12.81447920748421
6244,dbochicc,48PE10,24,2,12.747061377492155
6245,dbochicc,48PE10,25,2,12.796109015394608
6246,dbochicc,48PE10,26,3,12.769533987489504
6247,dbochicc,48PE10,27,1,12.81447920748421
6248,dbochicc,48PE10,28,2,12.796109015394608
6249,dbochicc,50CG_RUN,4,1,13.609947777112438
6250,dbochicc,50CG_RUN,5,1,13.55929812115621
6251,dbochicc,50CG_RUN,7,8,13.410875548504318
6252,dbochicc,50CG_RUN,9,8,13.410875548504318
6253,dbochicc,50CG_RUN,10,1,13.55929812115621
6254,dbochicc,50CG_RUN,12,2,17.306724228052413
6255,dbochicc,50CG_RUN,14,1,13.365421418726337
6256,dbochicc,50CG_RUN,15,1,13.365421418726337
6257,dbochicc,50CG_RUN,17,1,21.05735445418262
6258,dbochicc,50CG_RUN,26,1,13.556094001922206
6259,dbochicc,50CG_RUN,30,1,13.609947777112438
6260,dbochicc,6PE80raft,24,1,12.803226157010686
6261,dbochicc,6PE80raft,25,1,12.803226157010686
6262,dbochicc,6PE80raft,27,1,12.803226157010686
6263,dbochicc,6PE80raft,28,1,12.803226157010686
6264,dbochicc,6PE80raft,29,1,12.803226157010686
6265,dbochicc,6PE80raft,30,1,12.803226157010686
6266,dbochicc,RUN.7_umbrella,6,1,12.727010584402068
6267,dbochicc,RUN.7_umbrella,8,2,12.805976593118041
6268,dbochicc,RUN.7_umbrella,10,2,12.690713786401574
6269,dbochicc,RUN.7_umbrella,11,2,12.690713786401574
6270,dbochicc,RUN.7_umbrella,18,1,12.884942601834014
6271,dbochicc,RUN.7_umbrella,19,1,13.024361285411329
6272,dbochicc,RUN.7_umbrella,20,1,12.884942601834014
6273,dbochicc,RUN.7_umbrella,23,2,12.690713786401574
6274,dbochicc,RUN.7_umbrella,24,1,13.024361285411329
6275,dbochicc,RUN.7_umbrella,25,1,12.727010584402068
6276,dbochicc,RUN.7_umbrella,26,1,13.06384677100037
6277,dbochicc,RUN.7_umbrella,29,1,13.06384677100037
6278,dbochicc,RUN.7_umbrella,30,1,13.06384677100037
6279,dbochicc,RUN.7_umbrella,31,1,13.024361285411329
6280,dbochicc,RUN.8_umbrella,3,1,12.979520731570895
6281,dbochicc,RUN.8_umbrella,4,2,13.241099313024474
6282,dbochicc,RUN.8_umbrella,7,2,13.241099313024474
6283,dbochicc,RUN.8_umbrella,11,1,12.979520731570895
6284,dbochicc,RUN.8_umbrella,26,3,13.106250372820986
6285,dbochicc,RUN.8_umbrella,27,2,13.111263729025985
6286,dbochicc,RUN.8_umbrella,28,1,13.239191899567869
6287,dbochicc,RUN.8_umbrella,29,3,13.106250372820986
6288,dbochicc,RUN.8_umbrella,30,3,13.106250372820986
6289,dbochicc,RUN.9_umbrella,3,1,12.931791345736272
6290,dbochicc,RUN.9_umbrella,4,1,13.18550020150821
6291,dbochicc,RUN.9_umbrella,6,1,12.813591093583247
6292,dbochicc,RUN.9_umbrella,7,2,12.97209589468601
6293,dbochicc,RUN.9_umbrella,10,3,12.932860554743483
6294,dbochicc,RUN.9_umbrella,11,2,12.89309061029735
6295,dbochicc,RUN.9_umbrella,13,2,12.891170549307187
6296,dbochicc,RUN.9_umbrella,19,3,12.932860554743483
6297,dbochicc,RUN.9_umbrella,21,1,12.968750005031128
6298,dbochicc,RUN.9_umbrella,26,1,12.813591093583247
6299,dbochicc,RUN.9_umbrella,27,1,12.931791345736272
6300,dbochicc,RUN.9_umbrella,28,1,13.18550020150821
6301,dbochicc,RUN.9_umbrella,29,1,12.968750005031128
6302,dbochicc,RUN.9_umbrella,31,1,13.18550020150821
6303,dbochicc,RUN1.0_umbrella,6,1,12.771884949614543
6304,dbochicc,RUN1.0_umbrella,9,1,12.877538803574334
6305,dbochicc,RUN1.0_umbrella,11,1,12.771884949614543
6306,dbochicc,RUN1.0_umbrella,20,1,13.011169432018589
6307,dbochicc,RUN1.0_umbrella,21,1,12.877538803574334
6308,dbochicc,RUN1.0_umbrella,24,1,13.011169432018589
6309,dbochicc,RUN1.0_umbrella,25,2,12.824711876594439
6310,dbochicc,RUN1.0_umbrella,28,1,13.011169432018589
6311,dbochicc,RUN1.1_umbrella,6,1,12.998594162375369
6312,dbochicc,RUN1.1_umbrella,11,1,12.998594162375369
6313,dbochicc,RUN1.1_umbrella,20,1,13.0844572977558
6314,dbochicc,RUN1.1_umbrella,24,1,13.0844572977558
6315,dbochicc,RUN1.1_umbrella,28,1,13.0844572977558
6316,dbochicc,RUN1.1_umbrella,31,1,12.998594162375369
6317,dbochicc,RUN1.2_umbrella,6,1,12.935478789655214
6318,dbochicc,RUN1.2_umbrella,8,1,16.270000919815814
6319,dbochicc,RUN1.2_umbrella,9,3,12.804045824182682
6320,dbochicc,RUN1.2_umbrella,11,3,12.831933865932596
6321,dbochicc,RUN1.2_umbrella,17,1,16.270000919815814
6322,dbochicc,RUN1.2_umbrella,18,1,16.270000919815814
6323,dbochicc,RUN1.2_umbrella,20,2,12.988575163839304
6324,dbochicc,RUN1.2_umbrella,21,3,12.942988330694694
6325,dbochicc,RUN1.2_umbrella,24,2,12.988575163839304
6326,dbochicc,RUN1.2_umbrella,25,3,12.804045824182682
6327,dbochicc,RUN1.2_umbrella,31,1,12.935478789655214
6328,dbochicc,RUN3.1_umbrella,8,1,12.864186177380097
6329,dbochicc,RUN3.1_umbrella,18,1,12.864186177380097
6330,dbochicc,RUN3.1_umbrella,20,1,12.864186177380097
6331,dbochicc,RUN3.2_umbrella,3,1,12.801967280340493
6332,dbochicc,RUN3.2_umbrella,6,1,12.801967280340493
6333,dbochicc,RUN3.2_umbrella,26,1,12.801967280340493
6334,dbochicc,RUN3.3_umbrella,8,1,12.898647367822413
6335,dbochicc,RUN3.3_umbrella,18,1,12.898647367822413
6336,dbochicc,RUN3.3_umbrella,20,1,12.898647367822413
6337,dbochicc,RUN3.4_umbrella,4,1,13.213790749761339
6338,dbochicc,RUN3.4_umbrella,7,1,13.213790749761339
6339,dbochicc,RUN3.4_umbrella,13,2,12.842300775809393
6340,dbochicc,RUN3.4_umbrella,19,1,12.802674549940557
6341,dbochicc,RUN3.4_umbrella,21,1,12.88192700167823
6342,dbochicc,RUN3.4_umbrella,24,1,12.802674549940557
6343,dbochicc,RUN3.4_umbrella,27,1,13.213790749761339
6344,dbochicc,RUN3.4_umbrella,30,1,12.88192700167823
6345,dbochicc,RUN3.5_umbrella,3,1,12.840004336375086
6346,dbochicc,RUN3.5_umbrella,6,2,12.789343909312654
6347,dbochicc,RUN3.5_umbrella,8,1,12.738683482250222
6348,dbochicc,RUN3.5_umbrella,13,1,12.834687062395608
6349,dbochicc,RUN3.5_umbrella,19,1,12.834687062395608
6350,dbochicc,RUN3.5_umbrella,24,1,12.834687062395608
6351,dbochicc,RUN3.5_umbrella,25,1,12.738683482250222
6352,dbochicc,RUN3.5_umbrella,26,1,12.840004336375086
6353,dbochicc,STABILITY,6,1,13.410882569856398
6354,dbochicc,STABILITY,7,1,13.446068988269115
6355,dbochicc,STABILITY,8,1,13.393867434678821
6356,dbochicc,STABILITY,9,1,13.393867434678821
6357,dbochicc,STABILITY,10,1,13.410882569856398
6358,dbochicc,STABILITY,13,1,13.446068988269115
6359,dbochicc,STABILITY,18,1,13.503166859894659
6360,dbochicc,STABILITY,19,1,13.503166859894659
6361,dbochicc,catena_di_jobs,1,4,13.198109513193012
6362,dbochicc,catena_di_jobs,2,3,13.68695948589506
6363,dbochicc,catena_di_jobs,33,3,29.1505820649671
6364,dbochicc,catena_di_jobs,34,1,33.04874081413296
6365,dbochicc,catena_di_jobs,35,4,32.05975243219675
6366,dbochicc,catena_di_jobs,37,2,40.82769123758652
6367,dbochicc,catena_di_jobs,42,1,34.531928054302355
6368,dbochicc,catena_di_jobs,49,1,33.71926353440413
6369,dbochicc,job_prova,33,11,6.4383881368802065
6370,dbochicc,job_prova,34,1,60.844062187437785
6371,dburatto,ECA42-47,6,1,5.688163693736828
6372,dburatto,ECA42-47,7,1,12.849691994990106
6373,dburatto,ECA42-47,11,1,5.688163693736828
6374,dburatto,ECA42-47,13,1,5.688163693736828
6375,dburatto,ECA42-47,25,1,5.688163693736828
6376,dburatto,ECA42-47,32,1,15.127291355281164
6377,dburatto,ECA42-47,35,1,26.459798743067346
6378,dburatto,ECA42-47,37,1,15.245363052469056
6379,dburatto,ECA42-47,46,1,25.379949555303135
6380,dburatto,ECA42-47,47,1,25.379949555303135
6381,dburatto,ECA42-47,59,1,15.245363052469056
6382,dburatto,ECA42-47,61,1,15.127291355281164
6383,dburatto,EqMD,14,1,12.856760391795724
6384,dburatto,EqMD,32,1,13.110715271457563
6385,dburatto,EqMD_V84L,10,1,12.782233456735987
6386,dburatto,TryECA42-47,34,1,13.330868933400804
6387,dburatto,Try_8MPI,33,1,27.312522021828517
6388,dburatto,V84LWindow100,6,1,12.656318020700654
6389,dburatto,V84LWindow104,8,1,12.92510785896655
6390,dburatto,V84LWindow108,28,1,13.10994063358129
6391,dburatto,V84LWindow112,27,1,13.071807885754783
6392,dburatto,V84LWindow16,25,1,12.654618929922734
6393,dburatto,V84LWindow24,13,1,12.48436660885075
6394,dburatto,V84LWindow28,12,1,12.81996892248528
6395,dburatto,V84LWindow32,29,1,13.070765329782814
6396,dburatto,V84LWindow36,6,1,12.658016613171382
6397,dburatto,V84LWindow40,16,1,12.478561902844742
6398,dburatto,V84LWindow44,8,1,12.92909627810215
6399,dburatto,V84LWindow48,32,1,12.853729294712384
6400,dburatto,V84LWindow52,15,1,12.887954236196656
6401,dburatto,V84LWindow56,28,1,13.118421527402804
6402,dburatto,V84LWindow60,27,1,13.06975601447376
6403,dburatto,V84LWindow64,25,1,12.654476179396
6404,dburatto,V84LWindow68,24,1,12.6576990550439
6405,dburatto,V84LWindow72,4,1,13.259825359268506
6406,dburatto,V84LWindow76,30,1,12.934013947487285
6407,dburatto,V84LWindow80,19,1,13.141154089136073
6408,dburatto,V84LWindow84,28,1,13.115162143738715
6409,dburatto,V84LWindow88,27,1,13.062687434595427
6410,dburatto,V84LWindow92,24,1,12.6649839434261
6411,dburatto,V84LWindow96,4,1,13.264520264342242
6412,dburatto,V84LWindow98,23,1,12.601556676205444
6413,dburatto,Window000,4,1,13.3091728365269
6414,dburatto,Window000,24,2,12.77949031611351
6415,dburatto,Window004,25,3,12.748274426302826
6416,dburatto,Window004,60,1,26.791233597476516
6417,dburatto,Window008,3,1,12.828236009159891
6418,dburatto,Window008,14,1,12.761275286766944
6419,dburatto,Window008,18,4,13.089446148542287
6420,dburatto,Window008,44,1,27.482172280951257
6421,dburatto,Window01,4,2,13.26375817676859
6422,dburatto,Window01,6,1,12.623787584853256
6423,dburatto,Window01,7,1,13.10912061549374
6424,dburatto,Window01,13,1,12.65525521817598
6425,dburatto,Window01,28,1,13.008576963574288
6426,dburatto,Window01,29,1,13.168205465670473
6427,dburatto,Window01,49,1,27.168473629882108
6428,dburatto,Window01,63,1,27.30017112856776
6429,dburatto,Window012,6,1,3.7263806075364196
6430,dburatto,Window012,18,1,13.076626599657402
6431,dburatto,Window012,23,3,12.590800533068839
6432,dburatto,Window016,10,1,11.642420388345876
6433,dburatto,Window016,20,3,13.149896349947772
6434,dburatto,Window02,6,1,12.610745774410567
6435,dburatto,Window02,13,1,12.702696379888332
6436,dburatto,Window02,17,1,27.545244292439175
6437,dburatto,Window02,26,1,13.033422576230192
6438,dburatto,Window02,29,1,13.167809821094613
6439,dburatto,Window020,13,1,11.782553458093913
6440,dburatto,Window020,19,2,12.861281504893562
6441,dburatto,Window024,9,1,12.88390990453444
6442,dburatto,Window024,14,1,11.739107751171328
6443,dburatto,Window024,26,2,13.048003451916536
6444,dburatto,Window028,11,1,12.990439509598696
6445,dburatto,Window028,12,1,3.63400594939772
6446,dburatto,Window028,17,2,27.50856690395098
6447,dburatto,Window028,20,1,13.163438776270098
6448,dburatto,Window03,4,1,13.279798274656189
6449,dburatto,Window03,7,1,13.14012376985765
6450,dburatto,Window03,20,1,13.124089382739156
6452,dburatto,Window03,60,1,26.7622821721418
6453,dburatto,Window032,9,2,12.874406121352251
6454,dburatto,Window032,15,1,12.97834943011983
6455,dburatto,Window036,11,2,12.98732673466586
6456,dburatto,Window036,54,1,27.644500887186837
6457,dburatto,Window04,11,1,12.7954129005066
6458,dburatto,Window04,21,1,12.979113847561214
6459,dburatto,Window04,24,1,12.750030419762814
6460,dburatto,Window04,25,1,12.728117883563971
6461,dburatto,Window04,58,1,28.039778393045186
6462,dburatto,Window040,3,2,12.842528439698913
6463,dburatto,Window040,8,1,12.90173517049686
6464,dburatto,Window040,36,1,27.762445242871994
6465,dburatto,Window044,4,1,13.325141972680873
6466,dburatto,Window044,27,1,13.145215583171074
6467,dburatto,Window044,28,2,13.018871943267275
6468,dburatto,Window044,30,1,12.920231848466045
6469,dburatto,Window048,9,1,12.874583473750782
6470,dburatto,Window048,11,1,12.989283918736277
6471,dburatto,Window048,17,1,27.513271609504404
6472,dburatto,Window048,19,1,12.85647592483984
6473,dburatto,Window048,47,1,27.847577086097335
6474,dburatto,Window05,3,1,12.843179803683181
6475,dburatto,Window05,20,1,13.122171675975855
6476,dburatto,Window05,28,1,13.032011784364883
6477,dburatto,Window05,30,2,12.876929443967041
6478,dburatto,Window05,57,1,27.289628203204476
6479,dburatto,Window052,7,1,13.010863829487288
6480,dburatto,Window052,15,1,12.996534196555551
6481,dburatto,Window052,24,1,12.77216348142844
6482,dburatto,Window052,49,1,27.18460616453572
6483,dburatto,Window056,6,1,12.700077557714016
6484,dburatto,Window056,15,1,12.996840172136768
6485,dburatto,Window056,24,1,12.769408199029836
6486,dburatto,Window056,50,1,27.827616411862945
6487,dburatto,Window06,8,1,12.766196550946178
6488,dburatto,Window06,23,1,12.538861382688081
6489,dburatto,Window06,27,1,13.145052564639752
6490,dburatto,Window06,29,1,13.210844959169917
6491,dburatto,Window06,37,1,27.654296577059608
6492,dburatto,Window060,19,1,12.855345797316284
6493,dburatto,Window060,30,1,12.930107903644652
6494,dburatto,Window060,51,1,26.708182837321726
6495,dburatto,Window07,7,1,13.141272713124303
6496,dburatto,Window07,19,1,13.036577894730776
6497,dburatto,Window07,29,1,13.15621651627994
6498,dburatto,Window100,10,1,12.644100440063243
6499,dburatto,Window100,31,1,13.113450916890152
6500,dburatto,Window102,13,3,12.643971145699652
6501,dburatto,Window102,17,1,27.406202920159135
6502,dburatto,Window102,23,1,12.607279341485969
6503,dburatto,Window104,4,1,13.211398734990304
6504,dburatto,Window104,19,1,13.151532668238087
6505,dburatto,Window106,18,1,12.64975012576087
6506,dburatto,Window106,23,1,12.60240559808299
6507,dburatto,Window106,27,2,13.102589590188318
6508,dburatto,Window108,3,1,12.784554086547976
6509,dburatto,Window108,11,1,12.721207837517884
6510,dburatto,Window108,21,1,12.929217315431366
6511,dburatto,Window110,8,1,12.70428184096649
6512,dburatto,Window110,23,2,12.610627958889893
6513,dburatto,Window110,24,1,12.710397178058574
6514,dburatto,Window110,29,1,13.107827537035359
6515,dburatto,Window112,3,1,12.686305914492252
6516,dburatto,Window112,32,1,12.842085668741644
6517,dburatto,Window114,3,1,12.68202042832128
6518,dburatto,Window114,19,2,12.938721724706168
6519,dburatto,Window114,24,1,12.75202254686303
6520,dburatto,Window114,31,1,13.120115979305575
6521,dburatto,Window16,11,1,12.721980126474474
6522,dburatto,Window16,12,1,12.821295120336542
6523,dburatto,Window16,18,1,12.646246102014176
6524,dburatto,Window18,17,2,27.342216784510804
6525,dburatto,Window18,24,1,12.706132008113642
6526,dburatto,Window18,25,1,12.673557494565781
6527,dburatto,Window18,27,1,13.092621414174795
6528,dburatto,Window20,16,1,12.501132733113506
6529,dburatto,Window20,25,1,12.6733226317655
6530,dburatto,Window22,6,2,12.585739591940666
6531,dburatto,Window22,8,1,12.714051128547082
6532,dburatto,Window22,27,1,13.07541006574198
6533,dburatto,Window22,30,1,12.828235328966803
6534,dburatto,Window24,7,1,13.08224615551767
6535,dburatto,Window24,9,1,12.686736941477806
6536,dburatto,Window26,11,1,12.716041360865868
6537,dburatto,Window26,20,1,13.067845227644698
6538,dburatto,Window26,21,2,12.92384836162432
6539,dburatto,Window28,11,1,12.870025212510715
6540,dburatto,Window28,25,1,12.689318642488624
6541,dburatto,Window30,4,1,13.207188941424466
6542,dburatto,Window30,11,1,12.727104179054093
6543,dburatto,Window30,25,2,12.676028980981856
6544,dburatto,Window30,30,1,12.815867237798557
6545,dburatto,Window32,14,1,12.673324510097
6546,dburatto,Window32,21,1,12.93317620847973
6547,dburatto,Window34,7,2,13.063072477710465
6548,dburatto,Window34,10,1,12.66502127263268
6549,dburatto,Window34,23,2,12.621832443902093
6550,dburatto,Window36,10,2,12.665500552460099
6551,dburatto,Window36,26,1,12.952173355515251
6552,dburatto,Window38,3,1,12.680314498699103
6553,dburatto,Window38,8,1,12.705027853192018
6554,dburatto,Window38,11,1,12.728099236664901
6555,dburatto,Window38,29,2,13.11881704658894
6556,dburatto,Window40,11,1,12.720912175334652
6557,dburatto,Window40,28,1,13.116091206628251
6558,dburatto,Window42,11,1,12.734173078481753
6559,dburatto,Window42,19,1,12.935999197361088
6560,dburatto,Window42,28,2,12.946197304725665
6561,dburatto,Window44,27,1,13.076344827229152
6562,dburatto,Window44,31,1,13.096429583531801
6563,dburatto,Window46,10,1,12.662182164043404
6564,dburatto,Window46,17,1,27.357062037576075
6565,dburatto,Window46,18,2,12.640199941376716
6566,dburatto,Window48,7,1,13.083482953812618
6567,dburatto,Window48,15,1,12.868318841234533
6568,dburatto,Window50,6,1,12.578163318783028
6569,dburatto,Window50,19,2,12.969832374799692
6570,dburatto,Window50,26,1,12.987875902207417
6571,dburatto,Window52,18,1,12.720588978643672
6572,dburatto,Window52,26,1,12.994643827407778
6573,dburatto,Window54,11,2,12.720291299021866
6574,dburatto,Window54,21,1,12.925475501552231
6575,dburatto,Window54,24,1,12.769675771274828
6576,dburatto,Window56,6,1,12.543136346119425
6577,dburatto,Window56,21,1,12.87821474867779
6578,dburatto,Window58,7,2,13.079541871998579
6579,dburatto,Window58,30,1,12.839369699932297
6580,dburatto,Window60,24,1,12.606274312807288
6581,dburatto,Window60,26,1,12.982987145566067
6582,dburatto,Window62,4,1,13.206439324635847
6583,dburatto,Window62,27,1,13.097597827134322
6584,dburatto,Window64,29,1,12.509096708783026
6585,dburatto,Window64,31,1,13.127193739378939
6586,dburatto,Window66,13,1,12.648806164177577
6587,dburatto,Window66,24,1,12.717260139966404
6588,dburatto,Window68,13,1,12.63913399651256
6589,dburatto,Window68,31,1,12.551204713792762
6590,dburatto,Window70,21,1,12.928659351909154
6591,dburatto,Window70,23,1,12.613539470494276
6592,dburatto,Window72,4,1,12.834767445138473
6593,dburatto,Window74,8,1,12.7075067392894
6594,dburatto,Window76,10,1,12.293841875672829
6595,dburatto,Window80,7,1,12.649778768216917
6596,dburatto,Window84,13,1,11.8989552465226
6597,dburatto,Window88,19,1,12.52598314148973
6598,dburatto,Window92,8,1,12.110897045514214
6599,dburatto,Window96,32,1,11.748339566402867
6600,dburatto,Windowm04,5,1,13.08263379026375
6601,dburatto,Windowm04,30,1,12.934677867476035
6602,dburatto,Windowm04,32,3,13.04999471719828
6603,dburatto,Windowm08,3,1,12.835813311987845
6604,dburatto,Windowm08,6,1,12.717792843484807
6605,dburatto,Windowm08,23,1,12.599846301070476
6606,dburatto,Windowm08,25,1,12.76227253119995
6607,dburatto,Windowm08,31,4,13.207872050173544
6608,dburatto,Windowm12,4,1,13.298260010681783
6609,dburatto,Windowm12,7,3,13.01432234339253
6610,dburatto,Windowm12,21,1,12.890752377480727
6611,dburatto,Windowm12,23,1,12.585199687462046
6612,dburatto,Windowm12,32,1,13.0364383580409
6613,dburatto,Windowm16,4,3,13.317516241082453
6614,dburatto,Windowm16,5,1,12.15550474843545
6615,dburatto,Windowm16,14,1,12.761969844011052
6616,dburatto,Windowm16,21,1,12.870407421254662
6617,dburatto,Windowm20,7,1,13.002366287669332
6618,dburatto,Windowm20,27,3,13.160652555030426
6619,dburatto,prova,54,1,27.258883896721805
6620,dburatto,prova,62,1,27.258883896721805
6621,dburatto,prova3,34,1,27.82046998297368
6622,dburatto,prova5,47,1,9.402482007686878
6623,dburatto,prova5,50,1,9.402482007686878
6624,dburatto,prova5,56,1,9.402482007686878
6625,dburatto,prova5,62,1,9.402482007686878
6626,dcagnoni,cgdd_test,44,1,19.25882768745239
6627,dcagnoni,cgdd_test,45,1,19.25882768745239
6628,dcagnoni,cgdd_test,55,1,19.25882768745239
6629,dcagnoni,cgdd_test,64,1,19.25882768745239
6630,dceresol,BaBiO3-RM,25,1,16.620881339112152
6631,dceresol,BaBiO3-RM,37,1,40.1012929423755
6632,dceresol,BaBiO3-RM,44,2,34.887270931493156
6633,dceresol,CeN-B1,35,1,31.49693638317302
6634,dceresol,SmB6,20,1,12.650057735534075
6635,dceresol,SmB6,35,1,29.34444631278017
6636,dceresol,SmB6,44,1,36.76959645786141
6637,dceresol,SmB6,45,3,39.29576597475424
6638,dceresol,SrMnO3-4H,7,2,17.488381784921124
6639,dceresol,SrMnO3-4H,24,2,8.517816932411616
6640,dceresol,SrMnO3-4H,29,1,11.668738420259045
6642,dceresol,SrMnO3-4H,51,2,33.46310821084325
6643,dceresol,SrMnO3-4H,60,2,26.62579527072411
6644,dceresol,SrMnO3-4H,64,1,55.235834767293014
6646,dceresol,dimer,40,1,40.653603521709904
6648,dcrivell,BeamFlex,3,1,4.440152588232469
6649,dcrivell,BeamFlex,5,1,3.3047036521257667
6650,dcrivell,BeamFlex,7,1,4.141133598645987
6651,dcrivell,BeamFlex,25,1,4.4647922232745305
6652,dcrivell,BeamFlex,26,1,4.472717250961634
6653,dcrivell,BeamFlex,31,1,4.520453939011999
6654,dcrivell,BeamFlex,44,1,3.31182104932858
6655,dcrivell,BeamFlex,61,1,4.3546940045960625
6656,dcrivell,BeamFlex,62,1,5.998484061837252
6657,dcrivell,BeamFlex1,11,1,4.017406156892
6658,dcrivell,Plate,5,1,4.649724665124867
6659,dcrivell,Plate,6,1,4.423955277539825
6660,dcrivell,Plate,11,1,4.559688409430054
6661,dcrivell,Plate,25,1,4.517027833907043
6662,dcrivell,Plate,45,1,6.746682875421362
6663,dcrivell,Plate1,54,1,5.778290597275768
6664,dcrivell,Plate_fine,45,1,7.390883796444827
6665,dcrivell,Plate_fine,55,3,7.113199554041692
6666,dcrivell,Plate_fine,64,2,7.20685950887303
6667,dcrivell,Plate_fine1,44,1,7.319275522469195
6668,dcrivell,STDIN,39,4,2.6128932537269955
6669,dcrivell,Squadretta,44,2,7.2694236127743785
6670,dcrivell,Squadretta,45,1,7.9869274065033125
6671,dcrivell,Squadretta,55,2,5.22124127882967
6672,dcrivell,Squadretta,64,2,7.159033786322786
6673,dcrivell,Squadretta1,64,1,7.257250318948606
6674,dcrivell,abq_parallel,3,2,7.46067944999308
6675,dcrivell,abq_parallel,44,2,1.6621840515248114
6676,dcrivell,abq_parallel,45,1,16.38517816267861
6677,dcrivell,abq_parallel,52,2,16.419758401957857
6678,dcrivell,abq_parallel,55,4,15.20025288272762
6680,dcrivell,abq_parallel,64,3,10.934388370565626
6681,dcrivell,cubo,44,1,7.141734189556187
6682,dcrivell,cubo,45,2,7.473923808201674
6683,dcrivell,cubo,55,2,7.136219109417819
6684,dcrivell,cubo,64,1,7.33594065082022
6685,dcrivell,cubo1,64,1,7.428871056659408
6686,dcrivell,cubo_fine,45,1,6.979031381481151
6687,dcrivell,cubo_fine,55,2,4.848769696394747
6688,dcrivell,dcrivell-pbs-1,39,5,8.19397113592271
6689,dcrivell,dcrivell-pbs-2,39,4,5.980669374862124
6690,dmarson0,93.1_eq1,55,1,30.203804846439986
6691,dmarson0,93.1_eq2,55,1,28.682925162582645
6692,dmarson0,93.5_eq1,64,1,28.359033416047968
6693,dmarson0,93.5_eq2,64,1,23.881490924660948
6694,dmarson0,93.9_eq1,62,1,29.916353693553035
6695,dmarson0,93.9_eq2,55,1,28.697464675210362
6696,dmarson0,94.3_eq1,37,1,27.38571579603549
6697,dmarson0,94.3_eq2,62,1,35.29645467627643
6698,dmarson0,94.7_eq1,36,1,28.98631646142837
6699,dmarson0,94.7_eq2,60,1,32.27814504040728
6700,dmarson0,95.1_eq1,36,1,29.57860525756561
6701,dmarson0,95.1_eq2,55,1,31.91619593058636
6702,dmarson0,95.5_eq1,59,1,141.1440172131209
6703,dmarson0,95.5_eq2,57,1,112.1408379553793
6704,dmarson0,95.9_eq1,48,1,37.910467115095344
6705,dmarson0,95.9_eq2,57,1,111.29906610146162
6706,dmarson0,96.3_eq1,57,1,127.39058259400062
6707,dmarson0,96.3_eq2,59,1,194.38715957884884
6708,dmarson0,B_598V_0_e,57,2,28.080632589400366
6709,dmarson0,B_598V_0_e,58,2,28.080632589400366
6710,dmarson0,B_598V_1_e,63,2,27.469067380212124
6711,dmarson0,B_598V_1_e,64,2,27.469067380212124
6712,dmarson0,B_598V_2_e,35,2,27.612233969481057
6713,dmarson0,B_598V_2_e,59,2,27.612233969481057
6714,dmarson0,B_598V_3_e,46,1,28.09753024833212
6715,dmarson0,B_598V_3_e,50,1,28.09753024833212
6716,dmarson0,B_598V_4_e,57,1,27.71295319989043
6717,dmarson0,B_598V_4_e,61,1,27.71295319989043
6718,dmarson0,CS1g1,35,2,48.32254056312275
6719,dmarson0,CS1g1,36,2,44.48651383691171
6720,dmarson0,CS1g1,37,1,36.43057284542578
6721,dmarson0,CS1g1,40,1,43.20978929289247
6722,dmarson0,CS1g1,58,2,43.139725753929554
6723,dmarson0,CS1g1,60,1,31.67451762516569
6724,dmarson0,CS1g1,63,2,40.559557482245395
6725,dmarson0,DBF,64,1,26.748154548926305
6726,dmarson0,DBF_A598V,44,4,39.89826184054037
6727,dmarson0,DBF_A598V,45,4,22.769552178470104
6728,dmarson0,DBF_A598V,61,5,37.207295821118734
6729,dmarson0,DBF_A598V,62,1,61.32136712321021
6730,dmarson0,DBF_BRAF-V600E,45,7,39.09003715297927
6731,dmarson0,DBF_BRAF-V600K,60,1,30.98480642289117
6732,dmarson0,DBF_BRAF-V600K,63,2,29.41400698646549
6733,dmarson0,DBF_BRAF-V600K,64,4,50.51913529015864
6734,dmarson0,DBF_BRAF-WT,45,1,45.3627642567341
6735,dmarson0,DBF_BRAF-WT,60,5,45.694151036808506
6736,dmarson0,DBF_BRAF-WT,64,1,30.655205658570484
6737,dmarson0,DBF_V600E,35,1,47.735769520651466
6738,dmarson0,DBF_V600E,44,1,42.55907097395213
6739,dmarson0,DBF_V600E,45,1,21.462942000940455
6740,dmarson0,DBF_V600E,48,3,33.047449841260466
6741,dmarson0,DBF_V600E,55,1,28.684926254399823
6742,dmarson0,DBF_V600K,48,4,37.38739285223964
6743,dmarson0,DBF_V600K,55,1,28.684826146985106
6744,dmarson0,DBF_V600K,64,2,29.303122798773458
6745,dmarson0,DBF_WT,35,1,47.735769520651466
6746,dmarson0,DBF_WT,44,1,42.55907097395213
6747,dmarson0,DBF_WT,45,1,21.456715696406885
6748,dmarson0,DBF_WT,55,3,35.167373174783755
6749,dmarson0,DBF_WT,63,1,20.92261300941888
6750,dmarson0,DBF_hd,33,1,55.41834940204979
